Date,Close,High,Low,Open,Volume,volatility,label,barrier_hit,return_realized
2014-09-17,457.3340148925781,468.1740112304688,452.4219970703125,465.864013671875,21056800,,,no_volatility,
2014-09-18,424.4400024414063,456.8599853515625,413.10400390625,456.8599853515625,34483200,,,no_volatility,
2014-09-19,394.7959899902344,427.8349914550781,384.5320129394531,424.1029968261719,37919700,0.0015852222696135449,1.0,upper,0.0031704445392270963
2014-09-20,408.9039916992188,423.2959899902344,389.8829956054688,394.6730041503906,36863600,0.06421793410953748,0.0,vertical,-0.05370451719931238
2014-09-21,398.8210144042969,412.4259948730469,393.1809997558594,408.0849914550781,26580100,0.0512848013042292,0.0,vertical,-0.038127439680264864
2014-09-22,402.1520080566406,406.9159851074219,397.1300048828125,399.1000061035156,24127600,0.04721123760844912,0.0,vertical,-0.06733776419693942
2014-09-23,435.7909851074219,441.5570068359375,396.1969909667969,402.0920104980469,45099500,0.061449238959557645,-1.0,lower,-0.12289847791911537
2014-09-24,423.2049865722656,436.1119995117188,421.1319885253906,435.7510070800781,30627700,0.05597612651921321,-1.0,lower,-0.11195225303842632
2014-09-25,411.5740051269531,423.5199890136719,409.4679870605469,423.156005859375,26814400,0.05121053997514443,-1.0,lower,-0.10242107995028883
2014-09-26,404.4249877929688,414.93798828125,400.0090026855469,411.4289855957031,21460800,0.04668147939892834,-1.0,lower,-0.09336295879785668
2014-09-27,399.5199890136719,406.62298583984375,397.37200927734375,403.5559997558594,15029300,0.04277753431102123,-1.0,lower,-0.0855550686220424
2014-09-28,377.1809997558594,401.0169982910156,374.3320007324219,399.4710083007813,23613300,0.04300160037368104,-1.0,lower,-0.08600320074736206
2014-09-29,375.4670104980469,385.21099853515625,372.239990234375,376.9280090332031,32497700,0.04009229316632228,-1.0,lower,-0.08018458633264465
2014-09-30,386.9440002441406,390.97698974609375,373.4429931640625,376.0880126953125,34707300,0.04063818988193905,-1.0,lower,-0.0812763797638781
2014-10-01,383.614990234375,391.3789978027344,380.7799987792969,387.427001953125,26229400,0.03788815992455705,-1.0,lower,-0.07577631984911416
2014-10-02,375.0719909667969,385.49700927734375,372.9460144042969,383.9880065917969,21777700,0.03568463320160864,-1.0,lower,-0.07136926640321727
2014-10-03,359.5119934082031,377.6950073242188,357.8590087890625,375.1809997558594,30901200,0.03503432279703964,-1.0,lower,-0.07006864559407928
2014-10-04,328.8659973144531,364.4869995117188,325.885986328125,359.8919982910156,47236500,0.04111916399276468,1.0,upper,0.08223832798552948
2014-10-05,320.510009765625,341.8009948730469,289.2959899902344,328.9159851074219,83308096,0.038656529084496,1.0,upper,0.07731305816899198
2014-10-06,330.0790100097656,345.1340026855469,302.5599975585937,320.3890075683594,79011800,0.04032747411455111,1.0,upper,0.08065494822910212
2014-10-07,336.18701171875,339.2470092773437,320.48199462890625,330.5840148925781,49199900,0.03977119933105699,1.0,upper,0.07954239866211399
2014-10-08,352.94000244140625,354.364013671875,327.18798828125,336.1159973144531,54736300,0.04256141802580857,1.0,upper,0.08512283605161718
2014-10-09,365.0260009765625,382.72601318359375,347.68701171875,352.7479858398437,83641104,0.04224322197467218,1.0,upper,0.08448644394934444
2014-10-10,361.56201171875,375.0669860839844,352.9630126953125,364.68701171875,43665700,0.03997573350853881,1.0,upper,0.07995146701707757
2014-10-11,362.2990112304688,367.1910095214844,355.95098876953125,361.3619995117188,13345200,0.037841127277022636,1.0,upper,0.07568225455404527
2014-10-12,378.5490112304688,379.4330139160156,356.1440124511719,362.6059875488281,17552800,0.03870402836282729,0.0,vertical,0.012175380557732518
2014-10-13,390.41400146484375,397.22601318359375,368.8970031738281,377.9209899902344,35221400,0.03774115538056664,-1.0,lower,-0.07548231076113339
2014-10-14,400.8699951171875,411.697998046875,391.3240051269531,391.6919860839844,38491500,0.03637000615728334,-1.0,lower,-0.07274001231456678
