Price,Close,High,Low,Open,Volume
Ticker,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD
Date,,,,,
2018-01-09,1299.739990234375,1320.97998046875,1145.489990234375,1146.0,7965459968
2018-01-10,1255.8199462890625,1417.3800048828125,1226.5999755859375,1300.3399658203125,9214950400
2018-01-11,1154.9300537109375,1337.300048828125,1135.1700439453125,1268.0899658203125,7235899904
2018-01-12,1273.199951171875,1296.0400390625,1120.0899658203125,1158.2900390625,5222300160
2018-01-13,1396.4200439453125,1432.8800048828125,1270.469970703125,1270.469970703125,5746760192
2018-01-14,1366.77001953125,1400.56005859375,1286.2099609375,1397.47998046875,4841630208
2018-01-15,1291.9200439453125,1390.5899658203125,1290.5999755859375,1365.2099609375,4781100032
2018-01-16,1053.68994140625,1292.6300048828125,875.5449829101562,1292.6300048828125,8405139968
2018-01-17,1014.25,1090.22998046875,780.9219970703125,1061.3399658203125,8545160192
2018-01-18,1036.280029296875,1100.31005859375,967.7589721679688,1016.4400024414062,5938319872
2018-01-19,1039.0999755859375,1093.219970703125,1003.7100219726562,1028.8199462890625,4084450048
2018-01-20,1155.1500244140625,1167.1099853515625,1044.949951171875,1044.949951171875,3975190016
2018-01-21,1049.5799560546875,1155.6800537109375,1021.5,1155.6800537109375,3378089984
2018-01-22,1003.260009765625,1089.0999755859375,930.7410278320312,1055.3499755859375,3810099968
2018-01-23,986.22900390625,1023.22998046875,920.5399780273438,1004.1699829101562,3556699904
2018-01-24,1058.780029296875,1062.43994140625,965.8079833984375,987.4769897460938,3944039936
2018-01-25,1056.030029296875,1104.6600341796875,1034.739990234375,1063.219970703125,4050190080
2018-01-26,1055.1700439453125,1080.5999755859375,996.7839965820312,1052.699951171875,3617690112
2018-01-27,1107.0699462890625,1121.97998046875,1042.1199951171875,1055.75,3002870016
2018-01-28,1246.010009765625,1257.77001953125,1111.780029296875,1111.780029296875,5372329984
2018-01-29,1182.3599853515625,1256.699951171875,1169.0799560546875,1246.699951171875,3715079936
2018-01-30,1071.1300048828125,1184.6300048828125,1058.969970703125,1184.1300048828125,4107859968
