Price,Close,High,Low,Open,Volume
Ticker,QQQ,QQQ,QQQ,QQQ,QQQ
Date,,,,,
2000-01-03,80.13127899169922,81.34699100806405,76.7484281635536,81.34699100806405,36345200
2000-01-04,74.63414001464844,79.07413134696463,74.36985481629628,77.8055623948743,33786600
2000-01-05,72.7313232421875,75.79703308815179,71.25132538551507,73.999892833621,42496600
2000-01-06,67.73633575439453,74.4227551636266,67.4456218670366,73.4713278959098,37134800
2000-01-07,76.11414337158203,76.11414337158203,69.77129809061687,70.14129739867316,28138200
2000-01-10,78.22848510742188,79.44419805165883,76.06134464160816,76.95991507865287,29675600
2000-01-11,74.4227523803711,78.54560371962461,73.5770392851396,77.59417648748918,32546600
2000-01-12,72.78414154052734,75.47324335670332,72.73128450237155,75.26842233384963,29050000
2000-01-13,77.17130279541016,77.38273102224689,73.64309426007205,74.84559230020601,25165200
2000-01-14,78.96844482421875,79.17987305667984,77.80558954568274,78.6513024755271,21898600
2000-01-18,79.39131164550781,79.86702523060075,77.32988611010515,77.8584567602084,16752400
2000-01-19,81.18846893310547,81.18846893310547,78.16900845927498,79.06757875345647,19006000
2000-01-20,80.39561462402344,81.92846986669055,79.50365144402318,80.76561416535688,25958000
2000-01-21,81.3998794555664,81.66416477847409,80.39559522851721,81.61130771389256,18698200
2000-01-24,77.48845672607422,82.56273492914592,76.93345754761324,82.40416373529993,28340400
2000-01-25,78.65132141113281,79.59614155241238,75.61203983778594,77.69989413599814,33276200
2000-01-26,75.47987365722656,78.9155821920443,75.26844543969932,78.8627251376625,23095600
2000-01-27,76.58989715576172,78.22846638407684,74.10561477734846,77.59418152150324,30739200
2000-01-28,72.7313232421875,76.51060348333314,71.6741819159929,76.11417548601017,35313800
2000-01-31,75.84986877441406,76.11415403146776,70.61702068475066,72.62558863835883,36014600
2000-02-01,77.88489532470703,78.22846629152792,74.79275662331892,75.71775538014442,26417600
2000-02-02,78.5455551147461,80.10483766917747,77.88484216795315,78.01698475731173,26169200
2000-02-03,81.61128234863281,81.71699644493934,78.0434315982878,79.76128566326874,30579800
2000-02-04,82.16630554199219,83.08469702400706,81.3734495862959,82.03416288270948,26640000
2000-02-07,83.30272674560547,83.408440865841,81.39987258136574,82.24558554325006,17761000
2000-02-08,86.79131317138672,87.0027414616946,84.04274539738421,84.04274539738421,21999400
2000-02-09,83.72560119628906,86.42791897479934,83.51417291043985,86.31559769794194,27258200
2000-02-10,86.4741439819336,86.4741439819336,83.34897053270876,84.41271878921025,26341600
2000-02-11,84.4655532836914,86.31554975736425,82.87984202054325,86.31554975736425,24876000
2000-02-14,84.35985565185547,84.57128386150924,82.66842997462528,84.56467672995755,22814600
2000-02-15,84.96774291992188,85.09988559942408,81.08274814255687,83.6727446608002,30572800
2000-02-16,84.57129669189453,85.99843732357024,83.98986902713776,84.49201110124588,25310600
2000-02-17,86.36846160888672,87.31988897055132,84.25417858296538,85.57560547416621,30080200
2000-02-18,83.2498779296875,87.10844370039683,83.2498779296875,86.79130130828374,25271200
2000-02-22,83.51416778564453,84.51845208180102,81.39988505689404,83.72559605851959,37226200
2000-02-23,88.16555786132812,88.79984245025855,83.85770836150904,84.30038614753339,32170800
2000-02-24,90.06840515136719,90.32608324709074,86.26269789145027,88.69412197417496,48868200
2000-02-25,88.00701141357422,90.91414992873733,87.84844022183805,89.80415158658414,32617600
2000-02-28,87.95413970947266,89.38128019754703,84.99414462309618,87.31985504810626,38216200
2000-02-29,90.27986145019531,90.57057528975976,88.7470066597646,89.43414846237147,23978600
2000-03-01,91.01986694335938,91.81272292718654,90.06843976276677,90.7027245498285,24468400
2000-03-02,88.91217041015625,91.49555887938202,88.58842096004868,91.38984477322444,32739200
2000-03-03,93.92699432373047,93.97985138300099,90.49128547114606,91.33699841947453,32017200
2000-03-06,94.66698455810547,95.7505541747672,93.23984408738026,94.50841339469156,23268400
2000-03-07,93.23987579345703,96.30558599528271,91.97130605477054,96.25272892283743,39471000
2000-03-08,94.08556365966797,94.71984835849719,89.88342752992438,93.87413542672489,43512600
2000-03-09,97.25702667236328,97.6798833100692,92.262032639462,94.0591733497122,30101400
2000-03-10,96.83415222167969,98.47272139136969,95.99504623558845,97.15129464161969,29750600
2000-03-13,94.2970199584961,96.51701706514231,92.63202212851144,93.0284501832697,37544200
2000-03-14,90.80844116210938,95.88271959724472,88.7998726148683,95.35414892691811,39106800
2000-03-15,87.00273132324219,90.49129770679868,86.15701826056183,90.0684411754585,51202600
2000-03-16,91.97129821777344,92.39415476130343,85.41702179305855,89.11701654894598,55282200
2000-03-17,93.71556091308594,93.92698913849618,91.28413632086826,91.33699337722082,31422400
2000-03-20,91.07274627685547,94.29702806611152,89.8570334710704,93.87417143801237,21167200
2000-03-21,94.50843048095703,94.66700167303918,87.58415509337014,89.75129471849276,33435100
2000-03-22,96.41130065917969,98.0762984501688,93.97987531360826,95.98844407734117,24370200
2000-03-23,98.1026840209961,99.58268140924388,96.04125908736525,96.82090056867435,19227400
2000-03-24,99.42413330078125,101.90841520675505,97.27020803124014,99.35806197349471,22063000
2000-03-27,99.58269500732422,101.06269259766663,99.0541244393448,99.794123234516,11752600
2000-03-28,97.04557800292969,99.63557436575297,95.67129421857447,98.9352182064181,18336300
2000-03-29,93.02843475341797,97.62699942588806,93.02843475341797,97.57414236068726,27189500
2000-03-30,90.70272064208984,95.35414221347907,87.53129684341538,90.70272064208984,42328700
2000-03-31,92.60555267333984,93.5569795843673,87.95413221942779,91.45591182251499,31349900
2000-04-03,87.05561065673828,92.2884615705313,85.20561285893267,91.13882008189495,31551300
2000-04-04,86.20987701416016,87.90130317262314,74.68703630963108,87.6370178353633,66213000
