Date,Close,High,Low,Open,Volume,regime
2000-02-24,84.54307556152344,86.57668994331628,84.0889674956862,86.35950782487238,17375000,0
2000-02-25,84.23704528808594,86.37925070558443,84.10871040132335,85.41180309768188,10559900,0
2000-02-28,86.00413513183594,86.35952411998403,83.85205737027255,84.26667785644531,13397800,0
2000-02-29,86.83334350585938,86.83334350585938,85.76717694166737,85.96461519429552,8242500,0
2000-03-01,87.46511840820312,87.82050715117099,86.69510946510607,86.95177911280508,6868000,0
2000-03-02,87.52436065673828,87.89949326501214,86.77409544019056,87.62307976417877,7600200,0
2000-03-03,89.16313934326172,89.53827212614966,88.27466696273763,88.72877506833882,12770300,0
2000-03-06,88.29438018798828,89.30131520354897,87.66257782528353,88.96567019836208,11967100,0
2000-03-07,86.5865707397461,88.55108192173327,85.4315566277235,88.45236276685955,20062000,0
2000-03-08,86.47798919677734,87.09004802442577,85.31310304093034,86.22131936582801,11808500,0
2000-03-09,89.00514221191406,89.00514221191406,86.0040815162151,86.71485904940695,5500900,0
2000-03-10,88.53133392333984,89.7159637260607,88.15620115247823,88.57082158343054,7924600,0
2000-03-13,87.56388854980469,88.74851838362392,85.72771230738488,86.3595148854218,10540500,0
2000-03-14,86.32002258300781,88.51158765773651,86.02386514047691,87.99824809068295,8263900,0
2000-03-15,88.33387756347656,88.72875408365303,85.96461844241773,86.47795791864715,10300800,0
2000-03-16,92.46031951904295,92.77622067477748,89.00515062819682,89.47900236179858,25601400,0
2000-03-17,93.07144927978516,93.74444572289718,92.12133665421526,92.35886481060774,10272900,0
2000-03-20,92.5963897705078,93.32876822743572,91.70565921478467,93.03185804219468,12502300,0
2000-03-21,94.49662017822266,94.8529124202017,91.52751816173053,92.1807206053588,13612600,0
2000-03-22,95.07062530517578,95.5456815215664,94.17989489944334,94.73412715189907,8260000,0
2000-03-23,96.6937255859375,97.20836977534064,94.47679677004702,94.47679677004702,11654500,0
2000-03-24,97.2677230834961,98.6533031844006,96.099876998448,96.83225505178324,11462900,0
2000-03-27,96.23847198486328,97.40631851861625,96.15929594867664,97.14899640100968,8798600,0
2000-03-28,95.68419647216795,96.90152747817508,95.38728647070285,95.80296047275404,6334400,0
2000-03-29,95.78318786621094,96.58484504922016,94.79348764027364,96.00092191591716,6747500,0
2000-03-30,94.1799087524414,96.22858898696802,93.19020815605172,95.11022731304767,9491900,0
2000-03-31,95.2487564086914,96.47598477472192,94.02152804266088,94.77370026700216,9249100,0
2000-04-03,95.8030014038086,95.8030014038086,94.17989270233912,95.09041709584638,8508200,0
2000-04-04,95.09042358398438,96.91147249525136,89.55799781551568,96.11971209904831,19585500,0
2000-04-05,94.49662017822266,95.52590887727324,93.5069195060586,93.66527161360486,8387200,0
2000-04-06,95.3180694580078,96.0801389573606,94.3778538419232,95.16961436073127,6378500,0
2000-04-07,95.92176818847656,96.35723638908458,95.32794791492016,96.00094422495074,6023600,0
2000-04-10,95.54569244384766,96.98075826157688,95.20919425210424,96.11971877093934,9624200,0
2000-04-11,95.26854705810548,96.04051326115264,93.9819367196935,95.01122499042307,9006400,0
2000-04-12,92.65577697753906,95.7436430763419,92.5766009237236,95.2487927399953,10779200,0
2000-04-13,91.36914825439452,93.84339945279127,91.07223811058692,93.40793124187344,12225800,0
2000-04-14,86.14353942871094,90.4586340048734,84.56001848333023,90.33986993396984,29604000,0
2000-04-17,89.15221405029297,89.15221405029297,85.31217641135939,85.62888054652917,23918200,0
2000-04-18,91.50765991210938,91.50765991210938,88.53855997985404,89.03340996856326,11069200,0
2000-04-19,90.65655517578124,91.92337166732054,90.28046902985552,91.52749151371452,6553700,0
2000-04-20,91.09203338623048,91.1712094256796,90.1815089325654,90.9336813073322,8537600,0
2000-04-24,90.10230255126952,90.77529865995652,88.99383837225567,89.6272464745493,12893100,0
2000-04-25,93.84342193603516,93.84342193603516,91.48793423082778,91.60669831680462,14102000,0
2000-04-26,92.78440856933594,94.21947408854166,92.47760145833333,93.7246239095052,7711100,0
2000-04-27,92.47760009765624,93.3287423930756,90.57737543811535,90.57737543811535,15595300,0
2000-04-28,91.9035873413086,93.65535720555712,91.88379333154307,93.1110219370053,8743400,0
2000-05-01,93.15062713623048,94.05125474666364,92.37866061300204,92.83392292157266,7328300,0
2000-05-02,91.28997802734376,93.19020306867615,91.28997802734376,92.1609145046211,9411900,0
2000-05-03,89.15221405029297,91.21079092889651,88.53859978840151,91.21079092889651,12630700,0
2000-05-04,89.82518768310547,90.1715827435846,89.15219156560313,89.94395170384117,5963600,0
2000-05-05,90.91389465332033,91.2108048252776,89.27099170182335,89.35016774767863,7862400,0
2000-05-08,90.23101043701172,90.81493383459684,89.84502717420119,90.4190535650476,5064100,0
2000-05-09,89.50848388671875,90.83468212210356,88.84538476902634,90.61694808345833,5620300,0
2000-05-10,87.48951721191406,89.2907719780417,87.25198911088624,88.99386185175692,10293900,0
2000-05-11,89.48870086669922,89.62725890829773,88.1229144566567,88.75632264682135,7091100,0
2000-05-12,90.45862579345705,90.87430000388647,89.70645341267992,89.82521747280262,5960800,0
2000-05-15,92.02235412597656,92.2301912346715,89.94398303902722,90.41903928747278,4441300,0
2000-05-16,92.91310119628906,93.56630365463536,92.04216458516066,92.83392514073194,8192200,0
2000-05-17,91.94315338134766,92.59635554745842,91.50768527060715,92.27965146691989,5907200,0
2000-05-18,90.81488800048828,92.67552432830996,90.81488800048828,92.24005625158574,4325600,0
2000-05-19,89.38973236083984,90.72582778474522,88.93447021639801,90.30025664972352,6518400,0
2000-05-22,88.71673583984375,89.60746611936025,86.77692323111891,89.46890807587991,10839400,0
2000-05-23,87.41032409667969,89.19178450625876,87.13320803296739,88.9542564516482,7979200,0
2000-05-24,88.83551025390625,89.11262637323662,86.46022923107454,87.41034164020722,11081500,0
2000-05-25,87.3114013671875,89.82524130680046,87.23222530609732,89.11265675698891,8278900,0
2000-05-26,87.41032409667969,88.47920034242712,86.9847529988358,87.92496821500252,4814000,0
2000-05-30,90.26066589355467,90.53778197305245,88.34064734274881,88.6771454392818,5362700,0
2000-05-31,90.45862579345705,91.21079817423411,90.00336356298668,90.30027371329342,6056500,0
2000-06-01,92.04216003417967,92.121336085822,90.57740307879703,91.01287136282971,8961600,0
2000-06-02,93.64544677734376,94.437207054472,93.41781569766938,94.33823701983096,8962200,0
2000-06-05,93.190185546875,93.88297579626766,93.03183348987096,93.40791962525554,6998100,0
2000-06-06,92.77455139160156,93.60590004926046,92.41825910974777,92.87352146989429,4858900,0
2000-06-07,93.41781616210938,93.74441727804852,92.47760082834516,92.87348096887747,4919500,0
2000-06-08,93.0516357421875,93.58607398193205,92.51719750244295,93.4277219108966,5723100,0
2000-06-09,92.85364532470705,93.7245812433357,92.24003138203682,93.42767127107592,3085300,0
2000-06-12,91.76496887207033,93.09116665343974,91.76496887207033,93.09116665343974,3678900,0
2000-06-13,93.48709106445312,93.5860610952222,91.606660479841,91.72542451676388,6558700,0
2000-06-14,93.64544677734376,94.29864900597455,93.22977263185145,93.90276886741044,6420500,0
2000-06-15,93.84342193603516,94.21950820829515,93.01207333419724,93.82362792170568,5881200,0
2000-06-16,93.07227325439452,94.16350647310944,92.61593936293193,94.16350647310944,5567900,0
2000-06-19,94.2627410888672,94.69923452266114,92.85405773435032,92.99294200873932,5106900,0
2000-06-20,93.92546081542967,94.52067919829044,93.33024243256892,94.08418571752588,6480000,0
2000-06-21,93.88574981689452,94.24288073335778,93.26077071308384,93.29053162278912,3115000,0
2000-06-22,92.45723724365234,93.76671742778991,92.06042506664096,93.68735499238764,7490500,0
2000-06-23,91.66362762451172,92.77470189874823,91.34617783187272,92.57629577834884,4863300,0
2000-06-26,92.8441390991211,92.85405940461304,91.9810725213218,92.29852229706408,5201300,0
2000-06-27,92.15963745117188,93.15166799424154,92.0703547022956,92.6854136389988,4159500,0
2000-06-28,92.41759490966795,93.32034299219048,92.25886997208158,92.45727614406456,5347700,0
2000-06-29,91.54460906982422,92.53663994400958,91.11803579392452,91.90174018453096,6345700,0
2000-06-30,92.23902130126952,92.43742745592918,91.35611391303412,91.38587483623306,7420200,0
2000-07-03,93.50878143310548,93.60798446878668,92.1794607549773,92.33818561206724,1436600,0
2000-07-05,91.82232666015624,93.11196607954048,91.66360180853972,92.93340062147188,2748200,0
2000-07-06,92.5365753173828,92.99290920080902,91.56438573964874,92.02071962307494,5963200,0
2000-07-07,94.024658203125,94.46115165753918,92.85406212083244,93.1318306827324,3034800,0
2000-07-10,93.86590576171876,94.54048635692028,93.66749970430652,93.88574636745996,2816100,0
2000-07-11,94.06436920166016,94.67942835484544,93.42946943063018,93.62787560907704,5431600,0
2000-07-12,94.67941284179688,95.3143125087997,94.40164423748313,94.77861591476606,5883000,0
2000-07-13,95.09607696533205,95.47304868708068,94.7191052435834,95.22504097540394,5356000,0
2000-07-14,96.02855682373048,96.02855682373048,95.02660597257378,95.51270093996663,5341900,0
2000-07-17,95.86976623535156,96.49474505083452,95.67136026218238,95.8598459366931,4208300,0
2000-07-18,95.08615112304688,95.63176805698194,94.8183028100242,95.63176805698194,4262100,0
2000-07-19,94.3222427368164,95.17538881121337,94.12383667300315,94.8976203218748,8506800,0
2000-07-20,95.63176727294922,95.63176727294922,94.48101156717514,94.6000552608759,4538900,0
2000-07-21,93.76671600341795,95.07619616766377,93.76671600341795,95.07619616766377,5656900,0
2000-07-24,93.23099517822266,94.51071409479968,93.0524297480026,94.04445991589176,5628500,0
2000-07-25,93.52864074707033,93.86593113584848,93.19135035829215,93.80640930253468,4757100,0
2000-07-26,92.61595153808594,93.42941640806484,92.46714698869954,93.31037276855572,12062500,0
2000-07-27,92.29852294921876,93.09214739418194,91.862029504489,92.65565394945216,7652600,0
2000-07-28,90.21524047851562,92.63579454457653,89.84818924718672,92.51675090198336,6229500,0
2000-07-31,90.7906494140625,91.5049115160962,90.19543099570107,90.75096818617172,5265500,0
2000-08-01,91.3461685180664,91.8818649885242,90.86999387765944,91.18744363793076,3946600,0
2000-08-02,91.8024444580078,92.3182999920273,91.18738593667688,91.3461107163752,7439800,0
2000-08-03,92.43740844726562,92.57629272696744,90.55255036559782,90.71127525668564,4607100,0
2000-08-04,92.9333953857422,93.1516420444192,92.31833662037968,92.89371417507364,3686600,0
2000-08-07,94.04450988769533,94.24291602669888,92.93343550927528,93.1516822621792,4159800,0
2000-08-08,94.40162658691406,94.48098903045076,93.64768337331536,93.64768337331536,3658700,0
2000-08-09,93.60797882080078,94.73889335933104,93.56829760892252,94.6892918444832,5383800,0
2000-08-10,93.1516571044922,93.87583931627364,92.87388858490478,93.66751292658309,4193400,0
2000-08-11,93.58815002441406,93.96512158482616,92.41755412629227,93.09213481334552,5089400,0
2000-08-14,94.7785873413086,94.95715281881996,93.36990412983008,93.82623812791466,2966700,0
2000-08-15,94.69921875,95.11587150377122,94.32224721087368,94.81826239393465,5564600,0
2000-08-16,94.36197662353516,95.19528255671187,93.86596118712043,94.79847020758012,5191600,0
2000-08-17,95.35401153564452,95.51273648202096,94.1834150561183,94.4016618573859,5652200,0
2000-08-18,95.03655242919922,95.47304598941685,94.73894318359628,95.47304598941685,4626400,0
2000-08-21,95.5523681640625,95.69125242011492,94.85794688380042,95.2547590439502,2380600,0
2000-08-22,95.39363861083984,96.0682192499348,95.29443557567885,95.5920446811619,3075300,0
2000-08-23,95.7706298828125,96.04839843851155,94.77859932674444,95.11588971580755,5483200,0
2000-08-24,96.06822204589844,96.1872656915563,95.55236624804768,95.96901900785022,4529000,0
2000-08-25,96.02855682373048,96.2666441546984,95.83015071459052,95.96903499098848,2822200,0
2000-08-28,96.35591888427734,97.0801011223657,96.02854883144288,96.02854883144288,5518700,0
2000-08-29,96.37581634521484,96.42541789763132,95.810358647667,96.14764920409904,3561900,0
2000-08-30,95.45320129394533,96.18730406839468,95.45320129394533,96.06826037524074,3964800,0
2000-08-31,96.72295379638672,97.19912833815354,95.81028592466696,95.90948895420172,4863100,0
2000-09-01,96.82213592529295,97.5165569821342,96.5046862993084,97.29831036426982,3191200,0
2000-09-05,96.04841613769533,96.63371427363045,95.75080691603335,96.42538781846709,3470800,0
2000-09-06,94.95718383789062,96.47499089254976,94.93734322279704,95.98889582275696,4322200,0
2000-09-07,95.7706298828125,95.91943446622273,95.12581002136824,95.39365827150664,4265500,0
2000-09-08,95.11588287353516,95.55237628680544,94.80835342327654,95.41349201894673,3518200,0
2000-09-11,94.97704315185548,95.98891472084328,94.4016652008624,95.07624624685428,3937500,0
2000-09-12,94.2826156616211,95.39369025696008,94.24293442607328,95.0762403725775,4769100,0
2000-09-13,94.53057861328124,94.818267434751,93.74687458238093,93.9651212745304,7691600,0
2000-09-14,95.00678253173828,95.19526836948528,94.06435334300328,95.15558714048592,3397100,0
2000-09-15,92.9281997680664,94.36031243572496,92.9281997680664,94.32053152829,4085700,0
2000-09-18,92.07290649414062,93.544800009061,91.78449492702784,93.16688140387876,5109300,0
2000-09-19,92.9083251953125,93.12712022360375,92.10276168205834,92.37128285314309,6588200,0
2000-09-20,92.22207641601562,92.94807788030649,91.118156381272,92.7292829184654,6508100,0
2000-09-21,90.81983947753906,92.64976177975842,90.7800585579256,91.9535956865228,5972300,0
2000-09-22,92.4707260131836,92.49061646833808,90.65074936654857,90.78003732505267,7791300,0
2000-09-25,91.81437683105467,92.96802368031835,91.47623896144292,92.888461828645,9726300,0
2000-09-26,90.6408233642578,92.29173149224408,90.6408233642578,91.8939223047775,5302400,0
2000-09-27,91.1182098388672,91.63536187026004,90.46182456825322,91.3767858545636,7186200,0
2000-09-28,92.29173278808594,93.13707732332163,90.94912676153513,91.13808612823486,7036400,0
2000-09-29,91.41651153564452,92.90829534007736,91.41651153564452,92.59004812846504,9333600,0
2000-10-02,91.55582427978516,92.23210019234494,91.10828874941473,91.83429083201564,5517800,0
2000-10-03,90.70047760009766,92.76908498395954,90.56124441079926,91.99335721501132,9347200,0
2000-10-04,91.45633697509766,91.81436526251647,90.22312842954392,90.93918500438156,6148900,0
2000-10-05,91.77459716796876,92.1922968950011,91.21766419859226,91.27733558816831,4566900,0
2000-10-06,89.7855453491211,92.06300324510566,88.95014594622718,91.57568692675088,10014900,0
2000-10-09,89.10921478271484,89.94461367130279,88.71140578814915,89.94461367130279,4508000,0
2000-10-10,87.63736724853516,89.90487970117543,87.63736724853516,89.16893267707289,6104700,0
2000-10-11,86.90139770507812,88.23405818716562,86.0063272320343,87.59756362855667,10346000,0
2000-10-12,84.73335266113281,87.5776882082084,84.51455761905008,87.37878362449682,12336900,0
2000-10-13,87.55780792236328,87.61747930440941,84.5742388200565,84.61401974142058,11778800,0
2000-10-16,87.9555892944336,87.98542497601244,87.00084748391056,87.45832793478618,5659000,0
2000-10-17,85.76763153076172,88.19426674568587,85.54883655236692,88.11470493536048,7831700,0
2000-10-18,85.44942474365234,86.64285246353576,82.8437742219069,84.41512071975339,10897300,0
2000-10-19,88.67168426513672,88.76119134884985,86.84176166477948,87.10033768439517,8767300,0
2000-10-20,89.049560546875,89.86506914245729,88.07492832288642,88.07492832288642,7373500,0
2000-10-23,89.4474105834961,89.76565798606136,88.43299698781937,89.06949179294986,5290000,0
2000-10-24,88.85067749023438,90.34246186716912,88.4727587814109,89.7258576580361,5750700,0
2000-10-25,86.76219940185547,88.8308075489882,86.64285662413629,88.31365551220502,9137600,0
2000-10-26,87.00086212158203,87.61746631128689,85.31017321432678,87.27932852983584,9345800,0
2000-10-27,88.65176391601562,88.65176391601562,86.96107512695093,87.75669338062843,9762900,0
2000-10-30,89.4474105834961,89.80543891138201,87.93573542131115,88.1147495852541,10154100,0
2000-10-31,90.98890686035156,91.45633265797278,89.14903935907655,89.75569837301047,7752400,0
2000-11-01,90.68062591552734,91.17788751848592,89.88500735079361,90.54139266669894,6753600,0
2000-11-02,90.8297882080078,91.59557094008017,90.71044544456797,91.11819988632077,11395100,0
2000-11-03,90.87950897216795,91.49611321338864,90.62093300004318,91.3170990788407,5187100,0
2000-11-06,91.51600646972656,91.84419905976144,91.03863542967582,91.11819726968427,4042500,0
2000-11-07,91.49608612060548,91.65520974864133,90.74024888743526,91.10822227726813,5231300,0
2000-11-08,89.46726989746094,91.69500093981657,89.46726989746094,91.69500093981657,6123300,0
2000-11-09,89.12916564941406,89.88500325143988,87.35891442361672,89.10927518620285,10635300,0
2000-11-10,86.9610595703125,88.7710907736287,86.90138821196142,88.47273398187328,8569500,0
2000-11-13,86.28480529785156,87.18982112105401,84.66373299914825,86.32458621315716,17285300,0
2000-11-14,88.55235290527344,88.87060035506777,87.19980124364751,87.4981582278297,7668900,0
2000-11-15,88.8307876586914,89.17887068243236,87.67714106572139,88.51254032269968,8837700,0
2000-11-16,87.43846130371094,89.02969808812787,87.39868038410052,88.20424400621158,6684100,0
2000-11-17,86.97106170654297,88.47279187437465,86.40418343126876,87.39870672122352,6551100,0
2000-11-20,85.72789001464844,86.80197494754658,85.4892044740044,86.40416571313986,5458500,0
2000-11-21,86.16545867919922,86.68261055492849,84.98197650204956,85.84721137105814,7684300,0
2000-11-22,84.10675811767578,85.84717229180292,84.09681289382362,85.50903468082964,5736900,0
2000-11-24,85.82731628417969,85.90687810692285,85.05158851243391,85.05158851243391,3411600,0
2000-11-27,86.58311462402344,87.00081400539365,86.12563434918941,86.86158087827025,5992000,0
2000-11-28,85.09136199951172,86.9411742168924,85.06152631858622,86.0063228812269,5336100,0
2000-11-29,84.93226623535156,86.50361261300795,84.8228687027299,85.52898004965145,6914100,0
2000-11-30,84.1963119506836,84.97203984250422,82.58518479074847,84.33554516203601,11201600,0
2000-12-01,84.15653991699219,85.33007710798782,83.3808119432832,84.7731442037865,7587200,0
2000-12-04,84.8725814819336,85.210719256762,83.69904449870553,83.93772998681972,6996600,0
2000-12-05,87.65719604492188,87.99533362893905,85.54880875634421,85.84716544812407,8883400,0
2000-12-06,86.25494384765625,88.05502972756237,85.94664184612537,87.69700159675232,12888000,0
2000-12-07,85.07148742675781,86.48370992086579,85.07148742675781,85.84721527563403,6529100,0
2000-12-08,85.27037811279297,88.77109809129811,85.210706749523,87.23953310070212,10276300,0
2000-12-11,88.23408508300781,88.83079891359623,87.02076696081136,87.43846664222325,6405600,0
2000-12-12,87.85616302490234,88.35342453172203,87.43846335917381,87.95561532626628,5022900,0
2000-12-13,86.65278625488281,88.73133925927516,86.5831696470802,88.63188696241428,6070500,0
2000-12-14,85.54887390136719,86.88153480613157,85.31018836618551,86.48372558082878,7678400,0
2000-12-15,83.61660766601562,84.9932590449121,83.35723856564384,84.9932590449121,9065300,0
2000-12-18,84.73392486572266,85.21276032528878,84.12540480252403,84.31494383860229,7235400,0
2000-12-19,83.00810241699219,86.17041084941455,83.00810241699219,84.57429302863355,9616600,0
2000-12-20,80.60394287109375,82.31976937775565,80.50418551605527,82.12025466767868,9994300,0
2000-12-21,81.16256713867188,82.26987354874963,80.14504232941124,80.44431433213497,14331500,0
2000-12-22,83.59664154052734,83.70637460221539,82.25989333450937,82.35965066331669,10182900,0
2000-12-26,84.4944839477539,84.4944839477539,83.17768679532138,83.53681329143934,4665300,0
2000-12-27,85.1129379272461,85.38228266752219,83.79614141922963,84.11536481511241,4854100,0
2000-12-28,85.37232971191406,85.47208704974055,84.6540768795633,84.7937371525204,8358700,0
2000-12-29,83.7562255859375,85.73142004353822,83.7562255859375,85.59175982936443,8774600,0
2001-01-02,82.23993682861328,84.37474353425657,81.4418782470644,84.27498621156296,8737500,0
2001-01-03,86.19032287597656,86.82876971209491,81.50172892323248,81.92070965943513,19431600,0
2001-01-04,85.2625732421875,86.48958816073075,84.91342265561016,86.15041330519847,9219000,0
2001-01-05,82.47940063476562,85.31251018729023,82.47940063476561,85.21275280868021,12911400,0
2001-01-08,83.11779022216797,83.11779022216797,81.52167327119018,82.91827560329574,6625300,0
2001-01-09,82.89836120605469,83.95578915886357,82.62901635015055,83.6664928321517,5702400,0
2001-01-10,84.35481262207031,84.35481262207031,82.23995686569864,82.35966568209703,8746100,0
2001-01-11,84.43462371826172,85.22270680825966,83.6964193048459,83.6964193048459,7245100,0
2001-01-12,84.27497863769531,85.37230908870697,83.81609499454498,84.71391081809998,7244000,0
2001-01-16,84.8136978149414,85.03316398195255,83.96576035148928,84.2750081322777,8542200,0
2001-01-17,85.20275115966797,86.22027611204898,84.6840129486502,86.09059155929454,7851400,0
2001-01-18,86.05065155029297,86.6392196515528,84.87351534777332,85.1927387247278,8107000,0
2001-01-19,85.56184387207031,86.94847046624284,85.47206229403037,86.94847046624284,7782500,0
2001-01-22,86.13048553466797,86.68912662685484,85.27257242880957,85.71150471552782,7050900,0
2001-01-23,86.80879211425781,87.24772418194655,85.65160757216934,85.8511221483915,8463100,0
2001-01-24,87.06825256347656,87.66679692115399,86.72907742745934,86.98844664911957,6199900,0
2001-01-25,86.8487319946289,87.62683917307837,86.60931440125984,86.98839225742752,10818300,0
2001-01-26,86.74897003173828,86.90858175212786,85.84117837202253,86.29008633561823,7136800,0
2001-01-29,87.21187591552734,87.40340224794008,86.42657898491744,86.50958022358257,6705900,0
2001-01-30,87.97804260253906,88.05465316348406,86.69475725511235,87.02037162299459,7069100,0
2001-01-31,87.48001098632812,88.55259727410882,87.21186441438294,87.72261422270053,9706900,0
2001-02-01,88.06099700927734,88.07376867802887,86.98841064044215,87.53109453019995,8239100,0
2001-02-02,86.06266021728516,88.09930776915238,86.03073591790954,87.7226166236054,8276600,0
2001-02-05,86.6946792602539,86.7904521172061,86.03069893157007,86.0626232172208,4352900,0
2001-02-06,86.43936920166016,87.2757335057523,86.33083434269484,86.38191128960761,7106700,0
2001-02-07,85.99237823486328,86.44566988711608,85.3475409031221,86.01153085442762,5748700,0
2001-02-08,84.9900894165039,86.44574827489987,84.97732748650365,86.06268579433484,5943300,0
2001-02-09,84.1728515625,85.13691278360419,83.80255112721916,85.13691278360419,9913000,0
2001-02-12,85.13689422607422,85.2326573600454,84.08345104276067,84.08345104276067,5804400,0
2001-02-13,84.44097137451172,85.6604071166556,84.27497871141563,85.36033633734428,6587600,0
2001-02-14,84.31332397460938,84.69000543228042,83.41950191540184,84.69000543228042,8400100,0
2001-02-15,85.13047790527344,85.2454033733819,84.26858073311448,84.81125456552793,5929800,0
2001-02-16,83.25342559814453,83.82164263370137,82.5511402435702,83.63649742203683,6434900,0
2001-02-20,81.97016906738281,83.72589744192067,81.7850238161505,83.66204887698635,5760000,0
2001-02-21,80.20172882080078,82.25752445181843,80.12511341299395,81.65738747237567,10910800,0
2001-02-22,80.32301330566406,80.78908174609025,78.54174564006104,80.66777526071276,21281600,0
2001-02-23,79.78034973144531,80.15065022172574,77.76285941064636,79.85696513766483,20173000,0
2001-02-26,81.47860717773438,81.47860717773438,79.48665080168722,80.3166338427812,11503700,0
2001-02-27,80.72525024414062,81.6190722581535,80.1314942657094,80.95509158230527,11415000,0
2001-02-28,79.135498046875,80.98060935535283,78.70135392305882,80.92315146752131,14825800,0
2001-03-01,79.55046081542969,79.55046081542969,77.73088862669734,79.19931803989857,14672000,0
2001-03-02,78.91840362548828,80.22083558773252,78.08203993673308,78.20972733910594,12564300,0
2001-03-05,79.63985443115234,79.66539288829735,79.04609869767852,79.26317314792963,5293200,0
2001-03-06,80.49539184570312,81.56159707284921,80.11870561594895,80.66777037731019,6917000,0
2001-03-07,81.07000732421875,81.10831258792992,80.2911011556629,81.01893039196098,6371700,0
2001-03-08,81.15937042236328,81.23598093175818,80.53369032684684,80.82737531177473,6055000,0
2001-03-09,78.7588119506836,80.50815513672595,78.59920022167701,80.50815513672595,10020300,0
2001-03-12,75.38780975341797,78.20974383119396,75.17712111120889,78.10758999098476,13972900,0
2001-03-13,76.62638092041016,76.89453227178939,75.03664979112476,76.23054703149838,12888000,0
2001-03-14,75.11328125,76.16033381104391,73.90023112558178,74.73021407148988,19883400,0
2001-03-15,75.13245391845703,75.8858216812245,74.92815104402678,75.62405603566071,10370300,0
2001-03-16,73.62548065185547,75.15547674395253,73.49744454292963,74.9826292179222,58514600,0
2001-03-19,75.12347412109375,75.34113308632202,73.50385503038859,74.10561259322589,10067800,0
2001-03-20,73.10694885253906,75.83405714157219,73.0493362619357,75.4755657758306,15083900,0
2001-03-21,71.86505889892578,73.7855574967714,71.63459867645787,73.09417682936765,19004600,0
2001-03-22,71.1352310180664,72.0826737410867,69.16351902767158,71.7113763758673,28624800,0
2001-03-23,73.28617858886719,73.40140862139988,71.3784824689541,72.49877255254755,12861700,0
2001-03-26,74.2208480834961,74.43209915296396,73.4718501467462,74.06720472596437,9943800,0
